Ano;Cultura;Região tarifação;Concelho;Indemnizações (eur);Reembolsos de Indemnizações;Despesas;Reembolsos de Despesas
2019;maçã;D;Tabuaço;63331.39;0.00;3466.95;0.00
2019;maçã;D;Tondela;11155.26;0.00;791.76;0.00
2019;maçã;D;Valpaços;17226.72;0.00;311.07;0.00
2019;maçã;D;Vila Flôr;21100.92;0.00;3639.00;0.00
2019;maçã;D;Viseu;147602.81;0.00;10077.46;0.00
2019;maçã;E;Aguiar da Beira;258180.25;0.00;12804.24;0.00
2019;maçã;E;Carrazeda de Ansiães;638602.67;0.00;63285.25;0.00
2019;maçã;E;Celorico da Beira;78808.14;0.00;2091.29;0.00
2019;maçã;E;Chaves;13580.28;0.00;1558.92;0.00
2019;maçã;E;Fornos de Algodres;23461.26;0.00;1781.31;0.00
2019;maçã;E;Guarda;46574.58;0.00;2742.69;0.00
2019;maçã;E;Moimenta da Beira;1396933.45;0.00;43467.16;0.00
2019;maçã;E;Penalva do Castelo;112445.31;0.00;8224.10;0.00
2019;maçã;E;Penedono;154709.70;0.00;3454.10;0.00
2019;maçã;E;Pinhel;67765.77;0.00;4337.43;0.00
2019;maçã;E;Sabrosa;42822.89;0.00;961.38;0.00
2019;maçã;E;Sátão;14288.79;0.00;960.38;0.00
2019;maçã;E;Sernancelhe;478773.83;0.00;14834.06;0.00
2019;maçã;E;Tarouca;399375.10;0.00;27565.84;0.00
2019;maçã;E;Trancoso;214622.73;0.00;3549.07;0.00
2019;maçã;Interior Norte;Armamar;19731.83;0.00;1379.65;0.00
2019;maçã;D;Lamego;35584.78;0.00;761.97;0.00
2019;maçã;Interior Norte;Moimenta da Beira;4746.68;0.00;489.13;0.00
2019;maçã;Interior Norte;Tarouca;10977.30;0.00;1371.65;0.00
2019;marmelo;D;Armamar;1615.49;0.00;169.62;0.00
2019;marmelo;D;Belmonte;5870.21;0.00;650.31;0.00
2019;marmelo;D;Covilhã;538.56;0.00;0.00;0.00
2019;marmelo;D;Fundão;2570.17;0.00;1356.92;0.00
2019;marmelo;D;Lamego;6506.21;0.00;288.84;0.00
2019;marmelo;D;Sabugal;1016.64;0.00;311.07;0.00
2019;marmelo;D;São Pedro do Sul;1312.08;0.00;339.24;0.00
2019;marmelo;E;Aguiar da Beira;1083.60;0.00;0.00;0.00
2019;marmelo;E;Guarda;172.13;0.00;169.62;0.00
2019;marmelo;E;Pinhel;147.06;0.00;169.62;0.00
2019;marmelo;E;Sernancelhe;2313.69;0.00;0.00;0.00
2019;mirtilo;B;Santa Maria da Feira;0.00;0.00;409.38;0.00
2019;mirtilo;D;Abrantes;13350.96;0.00;358.34;0.00
2019;mirtilo;D;Amares;6484.32;0.00;192.29;0.00
2019;mirtilo;D;Celorico de Basto;15353.52;0.00;384.58;0.00
2019;mirtilo;D;Covilhã;1007.36;0.00;169.62;0.00
2019;mirtilo;D;Fundão;2349.84;0.00;192.29;0.00
2019;mirtilo;D;Gouveia;0.00;0.00;401.40;0.00
2019;mirtilo;D;Mangualde;2591.55;0.00;508.86;0.00
2019;mirtilo;D;Ponte da Barca;5766.72;0.00;192.29;0.00
2019;mirtilo;D;São Pedro do Sul;1906.38;0.00;296.84;0.00
2019;mirtilo;D;Seia;2170.00;0.00;296.84;0.00
2019;mirtilo;D;Tábua;12064.99;0.00;678.48;0.00
2019;mirtilo;D;Tondela;7417.87;0.00;296.83;0.00
2019;mirtilo;D;Viseu;3456.00;0.00;339.24;0.00
2019;mirtilo;D;Vouzela;9348.00;0.00;932.92;0.00
2019;mirtilo;E;Celorico da Beira;6240.00;0.00;169.62;0.00
2019;mirtilo;E;Chaves;0.00;0.00;184.30;0.00
2019;nabo;D;Coimbra;0.00;0.00;169.62;0.00
2019;nectarina;B;Óbidos;3924.76;0.00;311.07;0.00
2019;nectarina;C;Aljustrel;14484.04;0.00;0.00;0.00
2019;nectarina;C;Ferreira do Alentejo;11613.04;0.00;1365.43;436.16
2019;nectarina;C;Mora;14424.23;0.00;0.00;0.00
2019;nectarina;D;Covilhã;29378.92;0.00;0.00;0.00
2019;nectarina;D;Mêda;208.34;0.00;0.00;0.00
2019;nectarina;D;Sabugal;1019.76;0.00;0.00;0.00
2019;noz;D;São João da Pesqueira;1983.16;0.00;169.62;0.00
2019;noz;E;Bragança;476.06;0.00;192.29;0.00
2019;noz;E;Carrazeda de Ansiães;1489.04;0.00;508.86;0.00
2019;noz;E;Macedo de Cavaleiros;550.80;0.00;1017.72;0.00
2019;noz;E;Tarouca;651.36;0.00;384.58;0.00
2019;olival - azeite;C;Arraiolos;0.00;0.00;181.73;0.00
2019;olival - azeite;C;Arronches;0.00;0.00;184.29;0.00
2019;olival - azeite;C;Avis;0.00;0.00;358.34;0.00
2019;olival - azeite;C;Beja;0.00;0.00;350.34;0.00
2019;olival - azeite;C;Campo Maior;4060.00;0.00;358.85;0.00
2019;olival - azeite;C;Elvas;76585.08;0.00;4430.33;0.00
2019;olival - azeite;C;Montemor-o-Novo;25365.09;0.00;586.51;0.00
2019;olival - azeite;C;Santarém;0.00;0.00;215.04;0.00
2019;olival - azeite;C;Sousel;0.00;0.00;350.33;0.00
2019;olival - azeite;C;Vidigueira;6184.27;0.00;708.68;0.00
2019;olival - azeite;D;Mêda;565.19;0.00;192.31;0.00
2019;olival - azeite;D;Mirandela;1899.72;0.00;531.51;0.00
2019;olival - azeite;D;Vila Flôr;963.89;0.00;848.10;0.00
2019;olival - azeite;E;Carrazeda de Ansiães;95.76;0.00;339.24;0.00
2019;olival - azeite;E;Mogadouro;5499.66;0.00;169.62;0.00
2019;olival - azeite;E;Pinhel;2826.90;0.00;192.29;0.00
2019;palhas;C;Beja;1252.74;262.48;0.00;0.00
2019;pêra;A;Loures;1391.04;0.00;169.62;0.00
2019;pêra;A;Lourinhã;90449.97;0.00;4527.90;0.00
2019;pêra;A;Mafra;71958.98;0.00;7692.55;0.00
2019;pêra;A;Torres Vedras;143693.81;0.00;14487.66;0.00
2019;pêra;B;Alcobaça;412475.89;0.00;25012.57;0.00
2019;pêra;B;Alenquer;0.00;0.00;1226.79;0.00
2019;pêra;B;Azambuja;0.00;0.00;169.62;0.00
2019;pêra;B;Bombarral;206853.61;0.00;5829.75;0.00
2019;pêra;B;Cadaval;170828.86;0.00;24308.65;0.00
2019;pêra;B;Caldas da Rainha;302815.93;0.00;16864.35;0.00
2019;pêra;B;Leiria;698.88;0.00;466.17;0.00
2019;pêra;B;Nazaré;61420.66;0.00;2388.54;0.00
2019;pêra;B;Óbidos;52972.48;0.00;2342.43;0.00
2019;pêra;B;PORTO de MÓS;43648.05;0.00;3262.88;0.00
2019;pêra;B;Rio Maior;102034.50;0.00;633.45;0.00
2019;pêra;C;Batalha;1987.76;0.00;466.17;0.00
2019;pêra;C;Ferreira do Alentejo;31954.76;0.00;1481.42;0.00
2019;pêra;D;Armamar;22930.75;0.00;0.00;0.00
2019;pêra;D;Belmonte;13432.23;0.00;1159.17;0.00
2019;pêra;D;Covilhã;75321.21;0.00;4835.03;0.00
2019;pêra;D;Fundão;10579.90;0.00;2374.62;0.00
2019;pêra;D;Gouveia;8822.43;0.00;0.00;0.00
2019;pêra;D;Lamego;62804.49;0.00;1781.55;0.00
2019;pêra;D;Mangualde;2187.38;0.00;819.93;0.00
2019;pêra;D;Resende;1498.80;0.00;339.24;0.00
2019;pêra;D;Sabugal;20708.07;0.00;961.38;0.00
2019;pêra;D;São João da Pesqueira;2079.00;0.00;169.62;0.00
2019;pêra;D;Seia;3156.30;0.00;0.00;0.00
2019;pêra;D;Tábua;8824.02;0.00;480.69;0.00
2019;pêra;D;Tabuaço;5619.50;0.00;0.00;0.00
2019;pêra;D;Tondela;1612.60;0.00;169.62;0.00
2019;pêra;D;Valpaços;3276.00;0.00;0.00;0.00
2019;pêra;D;Viseu;179.76;0.00;0.00;0.00
2019;pêra;E;Carrazeda de Ansiães;12727.23;0.00;3481.68;0.00
2019;pêra;E;Fornos de Algodres;1782.38;0.00;0.00;0.00
2019;pêra;E;Guarda;41884.20;0.00;1781.31;0.00
2019;pêra;E;Moimenta da Beira;13007.09;0.00;311.07;0.00
2019;pêra;E;Penalva do Castelo;3035.23;0.00;169.62;0.00
2019;pêra;E;Pinhel;12554.03;0.00;0.00;0.00
2019;pêra;E;Sernancelhe;1257.36;0.00;0.00;0.00
2019;pêra;E;Tarouca;46750.43;0.00;452.52;0.00
2019;pêra;E;Trancoso;20806.24;0.00;961.38;0.00
2019;pêra;Interior Norte;Armamar;3415.06;0.00;0.00;0.00
2019;pêra;D;Lamego;19683.99;0.00;296.84;0.00
2019;pêra;Interior Norte;Tarouca;4856.59;0.00;1003.88;0.00
2019;pêssego;B;Alcobaça;2038.65;0.00;1101.96;0.00
2019;pêssego;C;Aljustrel;18170.13;0.00;2012.90;0.00
2019;pêssego;C;Coruche;1707.42;0.00;339.24;0.00
2019;pêssego;C;Mora;21197.82;0.00;2447.95;872.32
2019;pêssego;D;Belmonte;135896.56;0.00;5431.79;0.00
2019;pêssego;D;Castelo Branco;106756.33;0.00;3703.99;0.00
2019;pêssego;D;Covilhã;344060.94;0.00;13496.12;0.00
2019;pêssego;D;Fundão;379526.61;0.00;11253.67;0.00
2019;pêssego;D;Gouveia;1324.51;0.00;339.24;0.00
2019;pêssego;D;Idanha-a-Nova;464.52;0.00;339.24;0.00
2019;pêssego;D;Mêda;2934.72;0.00;169.62;0.00
2019;pêssego;D;Penamacor;637.84;0.00;339.24;0.00
2019;pêssego;D;Sabugal;39401.30;0.00;1131.00;0.00
2019;pêssego;D;Viseu;208.68;0.00;339.24;0.00
2019;pêssego;E;Celorico da Beira;753.23;0.00;339.24;0.00
2019;pêssego;E;Guarda;18818.68;0.00;1809.48;0.00
2019;pêssego;E;Moimenta da Beira;0.00;0.00;169.62;0.00
2019;pêssego;E;Sernancelhe;1505.54;0.00;169.62;0.00
2019;pêssego;E;Tarouca;0.00;0.00;339.24;0.00
2019;pêssego;E;Trancoso;11358.48;0.00;650.31;0.00
2019;pimento;B;Vila Franca de Xira;0.00;0.00;215.04;0.00
2019;romã;D;Idanha-a-Nova;1451.70;0.00;339.24;0.00
2019;sabugueiro (baga);D;Armamar;694.05;0.00;192.29;0.00
2019;sabugueiro (baga);E;Tarouca;2868.92;0.00;1338.03;0.00
2019;tremocilha e similares;C;Sousel;28601.71;0.00;181.73;0.00
2019;trigo mole;C;Beja;6320.72;0.00;181.73;0.00
2019;trigo mole;C;Campo Maior;3319.32;0.00;192.30;0.00
2019;trigo mole;C;Vidigueira;27433.15;0.00;333.04;0.00
2019;trigo mole;E;Bragança;215.20;0.00;0.00;0.00
2019;trigo mole;E;Miranda do Douro;5763.39;0.00;384.58;0.00
2019;triticale;C;Cuba;0.00;0.00;325.04;0.00
2019;triticale;E;Miranda do Douro;7270.83;0.00;1082.81;0.00
2019;triticale;E;Mogadouro;2671.53;0.00;192.29;0.00
2017;alperce;D;Fundão;3621.86;0.00;0.00;0.00
2017;ameixa;A;Lourinhã;942.62;0.00;284.72;0.00
2017;ameixa;A;Torres Vedras;0.00;0.00;169.62;0.00
2017;ameixa;B;Alcobaça;4689.32;0.00;339.24;0.00
2017;ameixa;B;Bombarral;5441.84;0.00;284.72;0.00
2017;ameixa;B;Palmela;304.03;0.00;0.00;0.00
2017;ameixa;B;PORTO de MÓS;0.00;0.00;244.88;0.00
2017;ameixa;C;Campo Maior;11103.57;0.00;660.29;0.00
2017;ameixa;C;Coruche;0.00;0.00;339.24;0.00
2017;ameixa;C;Sousel;0.00;0.00;181.73;0.00
2017;ameixa;D;Armamar;17666.09;0.00;4918.98;0.00
2017;ameixa;D;Belmonte;2400.16;0.00;169.61;0.00
2017;ameixa;D;Castelo Branco;39249.01;0.00;3392.31;0.00
2017;ameixa;D;Covilhã;1696.98;0.00;0.00;0.00
2017;ameixa;D;Fundão;37498.62;0.00;2035.37;0.00
2017;ameixa;D;Lamego;0.00;0.00;339.24;0.00
2017;ameixa;D;Penamacor;3017.01;0.00;0.00;0.00
2017;ameixa;D;Valpaços;2135.63;0.00;339.24;0.00
2017;ameixa;E;Macedo de Cavaleiros;2317.96;0.00;508.86;0.00
2017;amêndoa;D;Valpaços;2083.20;0.00;339.24;0.00
2017;amêndoa;E;Carrazeda de Ansiães;9434.37;0.00;1132.82;0.00
2017;amêndoa;E;Torre de Moncorvo;13588.36;0.00;623.96;0.00
2017;arroz;B;Montemor-o-Velho;0.00;0.00;169.62;0.00
2017;aveia para grão;C;Beja;2513.28;0.00;451.91;0.00
2017;aveia para grão;C;Castro Verde;2441.86;0.00;181.73;0.00
2017;aveia para grão;C;Évora;837.76;0.00;181.73;0.00
2017;aveia para grão;C;Moura;2339.16;0.00;270.25;0.00
2017;batata;C;Chamusca;0.00;0.00;169.62;0.00
2017;centeio;E;Bragança;735.74;0.00;479.00;0.00
2017;cereja;C;Portalegre;7374.11;0.00;545.18;0.00
2017;cereja;D;Armamar;51502.65;0.00;7802.52;0.00
2017;cereja;D;Belmonte;4175.40;0.00;339.24;0.00
2017;cereja;D;Castelo Branco;153456.62;0.00;6275.77;0.00
2017;cereja;D;Covilhã;13125.42;0.00;508.86;0.00
2017;cereja;D;Fundão;276926.48;0.00;8650.53;0.00
2017;cereja;D;Lamego;4600.01;0.00;508.86;0.00
2017;cereja;D;Valpaços;47980.51;0.00;429.98;0.00
2017;cereja;E;Aguiar da Beira;922.66;0.00;339.24;0.00
2017;cereja;E;Alijó;0.00;0.00;169.62;0.00
2017;cereja;E;Carrazeda de Ansiães;3584.00;0.00;508.86;0.00
2017;cereja;E;Guarda;4147.44;0.00;508.86;0.00
2017;cereja;E;Macedo de Cavaleiros;10887.74;0.00;508.86;0.00
2017;cereja;E;Pinhel;4652.35;0.00;339.24;0.00
2017;cereja;E;Sabrosa;8780.80;0.00;508.86;0.00
2017;cereja;E;Sernancelhe;4480.00;0.00;339.24;0.00
2017;cereja;E;Tarouca;2133.64;0.00;714.78;0.00
2017;cevada;C;Alandroal;9833.65;0.00;181.73;0.00
2017;cevada;C;Beja;367.50;0.00;181.73;0.00
2017;cevada;D;Abrantes;2076.76;0.00;319.00;0.00
2017;cevada;E;Miranda do Douro;227.02;0.00;344.05;0.00
2017;damasco;B;Bombarral;4307.26;0.00;169.62;0.00
2017;damasco;B;Palmela;139.96;0.00;0.00;0.00
2017;damasco;D;Castelo Branco;72640.34;0.00;5464.19;0.00
2017;damasco;D;Covilhã;2118.31;0.00;345.29;0.00
2017;damasco;D;Fundão;43543.65;0.00;0.00;0.00
2017;dióspiro;D;Fundão;26748.96;0.00;0.00;0.00
2017;dióspiro;D;Idanha-a-Nova;5944.32;0.00;339.25;0.00
2017;maçã;B;Bombarral;0.00;0.00;169.62;0.00
2017;maçã;B;Palmela;2389.72;0.00;134.95;0.00
2017;maçã;C;Marvão;5365.41;0.00;296.82;0.00
2017;maçã;C;Portalegre;13471.60;0.00;775.39;0.00
2017;maçã;D;Armamar;3785672.74;0.00;98933.61;0.00
2017;maçã;D;Belmonte;9497.49;0.00;1363.02;0.00
2017;maçã;D;Carregal do Sal;16035.18;0.00;739.06;0.00
2017;maçã;D;Cinfães;15441.11;0.00;623.96;0.00
2017;maçã;D;Covilhã;151914.60;0.00;2978.49;0.00
2017;maçã;D;Fundão;4204.34;0.00;454.35;0.00
2017;maçã;D;Gouveia;85960.41;0.00;3628.67;0.00
2017;maçã;D;Lamego;226775.46;0.00;8335.66;0.00
2017;maçã;D;Mangualde;44676.67;0.00;4028.48;0.00
2017;maçã;D;Mêda;13421.03;0.00;793.58;0.00
2017;maçã;D;Nelas;11068.67;0.00;1526.58;0.00
2017;maçã;D;Oliveira do Hospital;40139.72;0.00;339.22;0.00
2017;maçã;D;Sabugal;18320.38;0.00;908.68;0.00
2017;maçã;D;São João da Pesqueira;148496.91;0.00;4597.92;0.00
2017;maçã;D;São Pedro do Sul;57208.48;0.00;2326.24;0.00
2017;maçã;D;Seia;128818.90;0.00;3240.96;0.00
2017;maçã;D;Tábua;6756.12;0.00;0.00;0.00
2017;maçã;D;Tabuaço;38605.60;0.00;2895.66;0.00
2017;maçã;D;Tondela;2930.07;0.00;339.24;0.00
2017;maçã;D;Valpaços;38052.00;0.00;284.72;0.00
2017;maçã;D;Viseu;127480.59;0.00;8335.61;0.00
2017;maçã;D;Vouzela;34860.66;0.00;454.34;0.00
2017;maçã;E;Aguiar da Beira;310666.32;0.00;9825.85;0.00
2017;maçã;E;Carrazeda de Ansiães;180869.24;0.00;7451.20;0.00
2017;maçã;E;Celorico da Beira;79133.96;0.00;2151.44;0.00
2017;maçã;E;Fornos de Algodres;19614.19;0.00;2211.11;0.00
2017;maçã;E;Guarda;74707.07;0.00;2441.32;0.00
2017;maçã;E;Moimenta da Beira;967125.62;0.00;59354.10;0.00
2017;maçã;E;Penalva do Castelo;96246.69;0.00;7663.23;0.00
2017;maçã;E;Penedono;130945.28;0.00;2881.57;0.00
2017;maçã;E;Pinhel;186125.16;0.00;4653.33;0.00
2017;maçã;E;Sabrosa;59011.44;0.00;1247.92;0.00
2017;maçã;E;Sátão;54064.02;0.00;3452.94;0.00
2017;maçã;E;Sernancelhe;449166.99;0.00;14581.80;0.00
2017;maçã;E;Tarouca;550013.18;0.00;22032.48;0.00
2017;maçã;E;Trancoso;316313.71;0.00;3753.22;0.00
2017;maçã;Interior Norte;Armamar;0.00;0.00;1929.00;0.00
2017;maçã;Interior Norte;Carrazeda de Ansiães;822204.28;0.00;56886.84;0.00
2017;maçã;Interior Norte;Chaves;13820.97;0.00;1478.12;0.00
2017;maçã;D;Lamego;0.00;0.00;1860.35;0.00
2017;maçã;Interior Norte;Moimenta da Beira;0.00;0.00;1580.28;0.00
2017;maçã;Interior Norte;São João da Pesqueira;8332.42;0.00;553.08;0.00
2017;maçã;Interior Norte;Sernancelhe;2998.20;0.00;343.98;0.00
2017;maçã;Interior Norte;Tarouca;5674.75;0.00;3162.05;0.00
2017;maçã;Interior Norte;Vila Flôr;23312.12;0.00;2556.42;0.00
2017;marmelo;D;Armamar;304.92;0.00;678.48;0.00
2017;marmelo;D;Belmonte;427.90;0.00;339.24;0.00
2017;marmelo;D;Fundão;5134.43;0.00;0.00;0.00
2017;marmelo;D;São Pedro do Sul;1767.46;0.00;0.00;0.00
2017;marmelo;E;Aguiar da Beira;0.00;0.00;1187.34;0.00
2017;marmelo;E;Sernancelhe;717.36;0.00;508.86;0.00
2017;mirtilo;D;Idanha-a-Nova;6771.43;0.00;448.60;0.00
2017;mirtilo;D;Oliveira de Frades;0.00;0.00;231.51;0.00
2017;mirtilo;D;Ponte da Barca;3410.40;0.00;239.51;0.00
2017;mirtilo;D;São Pedro do Sul;924.00;0.00;344.05;0.00
2017;mirtilo;D;Tábua;4856.40;0.00;0.00;0.00
2017;mirtilo;D;Tabuaço;1203.52;0.00;239.50;0.00
2017;mirtilo;D;Valpaços;16128.00;0.00;440.61;0.00
2017;mirtilo;D;Vouzela;3646.53;0.00;919.61;0.00
2017;mirtilo;E;Chaves;0.00;0.00;239.51;0.00
2017;nectarina;B;Alcobaça;0.00;0.00;169.62;0.00
2017;nectarina;C;Mora;17057.71;0.00;1781.02;0.00
2017;nectarina;D;Covilhã;17116.77;0.00;0.00;0.00
2017;nectarina;D;Fundão;2658.94;0.00;284.72;0.00
2017;noz;E;Bragança;551.94;0.00;239.50;0.00
2017;noz;E;Macedo de Cavaleiros;605.95;0.00;508.86;0.00
2017;olival - azeite;C;Arronches;4989.48;0.00;270.25;0.00
2017;olival - azeite;C;Campo Maior;31876.39;0.00;824.52;0.00
2017;olival - azeite;C;Elvas;82080.80;0.00;1090.40;0.00
2017;olival - azeite;C;Moura;2459.54;0.00;0.00;0.00
2017;olival - azeite;C;Mourão;0.00;0.00;270.18;0.00
2017;olival - azeite;C;Viana do Alentejo;20354.60;0.00;668.09;0.00
2017;olival - azeite;E;Mogadouro;2929.34;0.00;169.62;0.00
2017;palhas;C;Beja;3358.43;0.00;181.73;0.00
2017;palhas;C;Castro Verde;506.58;0.00;0.00;0.00
2017;palhas;C;Ferreira do Alentejo;72.00;0.00;0.00;0.00
2017;pêra;B;Alcobaça;0.00;0.00;339.24;0.00
2017;pêra;B;Azambuja;0.00;0.00;284.72;0.00
2017;pêra;B;Cadaval;0.00;0.00;284.72;0.00
2017;pêra;B;Caldas da Rainha;0.00;0.00;339.24;0.00
2017;pêra;B;Óbidos;0.00;0.00;169.62;0.00
2017;pêra;B;Palmela;390.59;0.00;0.00;0.00
2017;pêra;D;Armamar;24801.99;0.00;2507.99;0.00
2017;pêra;D;Belmonte;11422.62;0.00;169.62;0.00
2017;pêra;D;Covilhã;47397.93;0.00;908.68;0.00
2017;pêra;D;Fundão;8518.70;0.00;678.46;0.00
2017;pêra;D;Gouveia;4464.90;0.00;0.00;0.00
2017;pêra;D;Lamego;16341.90;0.00;169.61;0.00
2017;pêra;D;Mangualde;1534.18;0.00;339.24;0.00
2017;pêra;D;Sabugal;21188.92;0.00;569.44;0.00
2017;pêra;D;São Pedro do Sul;2155.70;0.00;0.00;0.00
2017;pêra;D;Tábua;4638.72;0.00;454.34;0.00
2017;pêra;D;Valpaços;8139.60;0.00;0.00;0.00
2017;pêra;D;Viseu;479.25;0.00;0.00;0.00
2017;pêra;D;Vouzela;1731.52;0.00;0.00;0.00
2017;pêra;E;Fornos de Algodres;1981.87;0.00;0.00;0.00
2017;pêra;E;Guarda;36704.24;0.00;963.20;0.00
2017;pêra;E;Moimenta da Beira;9052.98;0.00;0.00;0.00
2017;pêra;E;Penalva do Castelo;2505.29;0.00;0.00;0.00
2017;pêra;E;Pinhel;17377.37;0.00;339.24;0.00
2017;pêra;E;Sernancelhe;1134.00;0.00;0.00;0.00
2017;pêra;E;Tarouca;17626.94;0.00;0.00;0.00
2017;pêra;E;Trancoso;14297.99;0.00;1435.58;0.00
2017;pêra;Interior Norte;Carrazeda de Ansiães;11651.30;0.00;1986.98;0.00
2017;pêra;D;Lamego;0.00;0.00;545.09;0.00
2017;pêra;Interior Norte;Tarouca;0.00;0.00;448.53;0.00
2017;pêssego;B;Palmela;949.76;0.00;0.00;0.00
2017;pêssego;C;Mora;5554.08;0.00;0.00;0.00
2017;pêssego;D;Belmonte;231129.18;0.00;4155.68;0.00
2017;pêssego;D;Castelo Branco;239218.10;0.00;4664.55;0.00
2017;pêssego;D;Covilhã;594889.67;0.00;8369.11;0.00
2017;pêssego;D;Fundão;468983.79;0.00;6639.33;0.00
2017;pêssego;D;Lamego;852.48;0.00;169.62;0.00
2017;pêssego;D;Mêda;4002.59;0.00;454.34;0.00
2017;pêssego;D;Sabugal;130088.03;0.00;885.10;0.00
2017;pêssego;E;Celorico da Beira;1606.12;0.00;339.24;0.00
2017;pêssego;E;Guarda;22482.47;0.00;1417.54;0.00
2017;pêssego;E;Sernancelhe;0.00;0.00;508.86;0.00
2017;pêssego;E;Trancoso;17211.93;0.00;1593.22;0.00
2017;pimento;C;Sousel;0.00;0.00;181.73;0.00
2017;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Montemor-o-Novo;33695.00;0.00;3868.36;0.00
2017;trigo duro;C;Aljustrel;0.00;0.00;270.25;0.00
2017;trigo duro;C;Castro Verde;6643.08;0.00;0.00;0.00
2017;trigo duro;C;Elvas;464.00;0.00;378.45;0.00
2017;trigo duro;C;Évora;13260.83;0.00;181.73;0.00
2017;trigo duro;E;Bragança;73.18;0.00;0.00;0.00
2017;trigo mole;C;Alandroal;4346.86;0.00;181.73;0.00
2017;trigo mole;C;Beja;1737.55;0.00;181.73;0.00
2017;trigo mole;C;Campo Maior;4771.71;0.00;181.73;0.00
2017;trigo mole;C;Évora;0.00;0.00;181.73;0.00
2017;trigo mole;C;Ferreira do Alentejo;638.40;0.00;181.73;0.00
2017;trigo mole;C;Redondo;0.00;0.00;181.73;0.00
2017;trigo mole;E;Miranda do Douro;1838.06;0.00;583.55;0.00
2017;triticale;C;Évora;0.00;0.00;169.62;0.00
2017;triticale;C;Fronteira;1032.00;0.00;270.25;0.00
2017;triticale;E;Miranda do Douro;4437.30;0.00;239.49;0.00
2017;uva de mesa;C;Vidigueira;37079.04;0.00;540.85;0.00
2016;abacate;A;Albufeira;21860.28;0.00;619.22;0.00
2016;alperce;C;Alandroal;0.00;0.00;721.23;0.00
2016;alperce;C;Estremoz;2637.12;0.00;302.89;0.00
2016;ameixa;B;Alcobaça;4478.30;0.00;0.00;0.00
2016;ameixa;B;Bombarral;5424.45;0.00;302.89;0.00
2016;ameixa;B;PORTO de MÓS;0.00;0.00;458.62;0.00
2016;ameixa;B;Vila Franca de Xira;0.00;0.00;695.93;0.00
2016;ameixa;C;Borba;2465.03;0.00;605.78;0.00
2016;ameixa;C;Campo Maior;75802.29;0.00;4543.32;0.00
2016;ameixa;C;Coruche;4312.80;0.00;169.62;0.00
2016;ameixa;C;Elvas;49567.25;0.00;1211.56;0.00
2016;ameixa;C;Estremoz;32336.12;0.00;1211.55;0.00
2016;ameixa;C;Mora;6108.40;0.00;0.00;0.00
2016;ameixa;C;Santarém;8149.57;0.00;533.09;0.00
2016;ameixa;C;Sousel;16153.01;0.00;666.35;0.00
2016;ameixa;D;Armamar;12284.45;0.00;2447.38;0.00
2016;ameixa;D;Castelo Branco;18602.24;0.00;0.00;0.00
2016;ameixa;D;Fundão;31950.80;0.00;3392.29;0.00
2016;ameixa;D;Lamego;356.00;0.00;169.62;0.00
2016;ameixa;D;Valpaços;1267.20;0.00;339.24;0.00
2016;ameixa;E;Macedo de Cavaleiros;4622.10;0.00;1259.75;0.00
2016;amêndoa;D;Valpaços;781.20;0.00;339.24;0.00
2016;amêndoa;E;Carrazeda de Ansiães;7080.59;0.00;799.64;0.00
2016;amêndoa;E;Miranda do Douro;994.67;0.00;453.17;0.00
2016;amêndoa;E;Torre de Moncorvo;28625.12;0.00;1357.36;0.00
2016;arroz;B;Azambuja;0.00;0.00;169.62;0.00
2016;arroz;C;Benavente;0.00;0.00;169.62;0.00
2016;arroz;C;Coruche;0.00;0.00;169.62;0.00
2016;aveia para grão;C;Alandroal;8911.58;0.00;181.73;0.00
2016;aveia para grão;C;Aljustrel;0.00;0.00;881.83;0.00
2016;aveia para grão;C;Beja;100.07;0.00;1149.57;0.00
2016;aveia para grão;C;Campo Maior;16134.80;0.00;746.53;0.00
2016;aveia para grão;C;Évora;5123.63;0.00;181.73;0.00
2016;aveia para grão;C;Ferreira do Alentejo;0.00;0.00;483.92;0.00
2016;aveia para grão;C;Mértola;1126.33;0.00;181.73;0.00
2016;aveia para grão;C;Vila Viçosa;8708.85;0.00;363.47;0.00
2016;centeio;E;Bragança;103.08;0.00;0.00;0.00
2016;cereja;C;Portalegre;10485.41;0.00;181.73;0.00
2016;cereja;D;Armamar;48681.36;0.00;5089.00;0.00
2016;cereja;D;Belmonte;455.73;0.00;339.24;0.00
2016;cereja;D;Castelo Branco;61577.37;0.00;0.00;0.00
2016;cereja;D;Covilhã;9619.31;0.00;1017.72;0.00
2016;cereja;D;Fundão;138720.10;0.00;12382.05;0.00
2016;cereja;D;Lamego;5334.70;0.00;169.62;0.00
2016;cereja;D;Valpaços;30336.38;0.00;508.86;0.00
2016;cereja;E;Alijó;1553.89;0.00;339.24;0.00
2016;cereja;E;Carrazeda de Ansiães;3211.84;0.00;1017.72;0.00
2016;cereja;E;Guarda;6081.52;0.00;848.10;0.00
2016;cereja;E;Macedo de Cavaleiros;12730.68;0.00;1017.72;0.00
2016;cereja;E;Moimenta da Beira;109.32;0.00;339.24;0.00
2016;cereja;E;Pinhel;7308.98;0.00;678.48;0.00
2016;cereja;E;Sabrosa;6920.00;0.00;508.86;0.00
2016;cereja;E;Sernancelhe;1600.00;0.00;339.24;0.00
